Datum;Tag;Monat;Stunde;Verbrauch
26.09. 10:00;26;09;10;0,13952
26.09. 11:00;26;09;11;0,15118
26.09. 12:00;26;09;12;0,14566
26.09. 13:00;26;09;13;0,14057
26.09. 14:00;26;09;14;0,14155
26.09. 15:00;26;09;15;0,15672
26.09. 16:00;26;09;16;0,16778
26.09. 17:00;26;09;17;0,18731
26.09. 18:00;26;09;18;0,2071
26.09. 19:00;26;09;19;0,21189
26.09. 20:00;26;09;20;0,21339
26.09. 21:00;26;09;21;0,19742
26.09. 22:00;26;09;22;0,151
26.09. 23:00;26;09;23;0,097643
27.09. 00:00;27;09;00;0,058852
27.09. 01:00;27;09;01;0,037011
27.09. 02:00;27;09;02;0,029965
27.09. 03:00;27;09;03;0,029263
27.09. 04:00;27;09;04;0,03004
27.09. 05:00;27;09;05;0,028009
27.09. 06:00;27;09;06;0,05682
27.09. 07:00;27;09;07;0,06665
27.09. 08:00;27;09;08;0,072668
27.09. 09:00;27;09;09;0,1086
27.09. 10:00;27;09;10;0,13952
27.09. 11:00;27;09;11;0,15118
27.09. 12:00;27;09;12;0,14566
27.09. 13:00;27;09;13;0,14057
27.09. 14:00;27;09;14;0,14155
27.09. 15:00;27;09;15;0,15672
27.09. 16:00;27;09;16;0,16778
27.09. 17:00;27;09;17;0,18731
27.09. 18:00;27;09;18;0,2071
27.09. 19:00;27;09;19;0,21189
27.09. 20:00;27;09;20;0,21339
27.09. 21:00;27;09;21;0,19742
27.09. 22:00;27;09;22;0,151
27.09. 23:00;27;09;23;0,097643
28.09. 00:00;28;09;00;0,065496
28.09. 01:00;28;09;01;0,042553
28.09. 02:00;28;09;02;0,030817
28.09. 03:00;28;09;03;0,028661
28.09. 04:00;28;09;04;0,026429
28.09. 05:00;28;09;05;0,025451
28.09. 06:00;28;09;06;0,052508
28.09. 07:00;28;09;07;0,060381
28.09. 08:00;28;09;08;0,06176
28.09. 09:00;28;09;09;0,10003
28.09. 10:00;28;09;10;0,13842
28.09. 11:00;28;09;11;0,15033
28.09. 12:00;28;09;12;0,1495
28.09. 13:00;28;09;13;0,15471
28.09. 14:00;28;09;14;0,15489
28.09. 15:00;28;09;15;0,15449
28.09. 16:00;28;09;16;0,16587
28.09. 17:00;28;09;17;0,18628
28.09. 18:00;28;09;18;0,19574
28.09. 19:00;28;09;19;0,19341
28.09. 20:00;28;09;20;0,18889
28.09. 21:00;28;09;21;0,16893
28.09. 22:00;28;09;22;0,11492
28.09. 23:00;28;09;23;0,074173
29.09. 00:00;29;09;00;0,058826
29.09. 01:00;29;09;01;0,042101
29.09. 02:00;29;09;02;0,031946
29.09. 03:00;29;09;03;0,02846
29.09. 04:00;29;09;04;0,026505
29.09. 05:00;29;09;05;0,025075
29.09. 06:00;29;09;06;0,048821
29.09. 07:00;29;09;07;0,048847
29.09. 08:00;29;09;08;0,037989
29.09. 09:00;29;09;09;0,074072
29.09. 10:00;29;09;10;0,11843
29.09. 11:00;29;09;11;0,13159
29.09. 12:00;29;09;12;0,13149
29.09. 13:00;29;09;13;0,12244
29.09. 14:00;29;09;14;0,11768
29.09. 15:00;29;09;15;0,1182
29.09. 16:00;29;09;16;0,12172
29.09. 17:00;29;09;17;0,14205
29.09. 18:00;29;09;18;0,15745
29.09. 19:00;29;09;19;0,16512
29.09. 20:00;29;09;20;0,166
29.09. 21:00;29;09;21;0,14902
29.09. 22:00;29;09;22;0,10173
29.09. 23:00;29;09;23;0,065421
30.09. 00:00;30;09;00;0,058852
30.09. 01:00;30;09;01;0,037011
30.09. 02:00;30;09;02;0,029965
30.09. 03:00;30;09;03;0,029263
30.09. 04:00;30;09;04;0,03004
30.09. 05:00;30;09;05;0,028009
30.09. 06:00;30;09;06;0,05682
30.09. 07:00;30;09;07;0,06665
30.09. 08:00;30;09;08;0,072668
30.09. 09:00;30;09;09;0,1086
30.09. 10:00;30;09;10;0,13952
30.09. 11:00;30;09;11;0,15118
30.09. 12:00;30;09;12;0,14566
30.09. 13:00;30;09;13;0,14057
30.09. 14:00;30;09;14;0,14155
30.09. 15:00;30;09;15;0,15672
30.09. 16:00;30;09;16;0,16778
30.09. 17:00;30;09;17;0,18731
30.09. 18:00;30;09;18;0,2071
30.09. 19:00;30;09;19;0,21189
30.09. 20:00;30;09;20;0,21339
30.09. 21:00;30;09;21;0,19742
30.09. 22:00;30;09;22;0,151
30.09. 23:00;30;09;23;0,097643
01.10. 00:00;01;10;00;0,058852
01.10. 01:00;01;10;01;0,037011
01.10. 02:00;01;10;02;0,029965
01.10. 03:00;01;10;03;0,029263
01.10. 04:00;01;10;04;0,03004
01.10. 05:00;01;10;05;0,028009
01.10. 06:00;01;10;06;0,05682
01.10. 07:00;01;10;07;0,06665
01.10. 08:00;01;10;08;0,072668
01.10. 09:00;01;10;09;0,1086
01.10. 10:00;01;10;10;0,13952
01.10. 11:00;01;10;11;0,15118
01.10. 12:00;01;10;12;0,14566
01.10. 13:00;01;10;13;0,14057
01.10. 14:00;01;10;14;0,14155
01.10. 15:00;01;10;15;0,15672
01.10. 16:00;01;10;16;0,16778
01.10. 17:00;01;10;17;0,18731
01.10. 18:00;01;10;18;0,2071
01.10. 19:00;01;10;19;0,21189
01.10. 20:00;01;10;20;0,21339
01.10. 21:00;01;10;21;0,19742
01.10. 22:00;01;10;22;0,151
01.10. 23:00;01;10;23;0,097643
02.10. 00:00;02;10;00;0,058852
02.10. 01:00;02;10;01;0,037011
02.10. 02:00;02;10;02;0,029965
02.10. 03:00;02;10;03;0,029263
02.10. 04:00;02;10;04;0,03004
02.10. 05:00;02;10;05;0,028009
02.10. 06:00;02;10;06;0,05682
02.10. 07:00;02;10;07;0,06665
02.10. 08:00;02;10;08;0,072668
02.10. 09:00;02;10;09;0,1086
02.10. 10:00;02;10;10;0,13952
02.10. 11:00;02;10;11;0,15118
02.10. 12:00;02;10;12;0,14566
02.10. 13:00;02;10;13;0,14057
02.10. 14:00;02;10;14;0,14155
02.10. 15:00;02;10;15;0,15672
02.10. 16:00;02;10;16;0,16778
02.10. 17:00;02;10;17;0,18731
02.10. 18:00;02;10;18;0,2071
02.10. 19:00;02;10;19;0,21189
02.10. 20:00;02;10;20;0,21339
02.10. 21:00;02;10;21;0,19742
02.10. 22:00;02;10;22;0,151
02.10. 23:00;02;10;23;0,097643
03.10. 00:00;03;10;00;0,058852
03.10. 01:00;03;10;01;0,037011
03.10. 02:00;03;10;02;0,029965
03.10. 03:00;03;10;03;0,029263
03.10. 04:00;03;10;04;0,03004
03.10. 05:00;03;10;05;0,028009
03.10. 06:00;03;10;06;0,05682
03.10. 07:00;03;10;07;0,06665
03.10. 08:00;03;10;08;0,072668
03.10. 09:00;03;10;09;0,1086
03.10. 10:00;03;10;10;0,13952
03.10. 11:00;03;10;11;0,15118
03.10. 12:00;03;10;12;0,14566
03.10. 13:00;03;10;13;0,14057
03.10. 14:00;03;10;14;0,14155
03.10. 15:00;03;10;15;0,15672
03.10. 16:00;03;10;16;0,16778
03.10. 17:00;03;10;17;0,18731
03.10. 18:00;03;10;18;0,2071
03.10. 19:00;03;10;19;0,21189
03.10. 20:00;03;10;20;0,21339
03.10. 21:00;03;10;21;0,19742
03.10. 22:00;03;10;22;0,151
03.10. 23:00;03;10;23;0,097643
04.10. 00:00;04;10;00;0,058852
04.10. 01:00;04;10;01;0,037011
04.10. 02:00;04;10;02;0,029965
04.10. 03:00;04;10;03;0,029263
04.10. 04:00;04;10;04;0,03004
04.10. 05:00;04;10;05;0,028009
04.10. 06:00;04;10;06;0,05682
04.10. 07:00;04;10;07;0,06665
04.10. 08:00;04;10;08;0,072668
04.10. 09:00;04;10;09;0,1086
04.10. 10:00;04;10;10;0,13952
04.10. 11:00;04;10;11;0,15118
04.10. 12:00;04;10;12;0,14566
04.10. 13:00;04;10;13;0,14057
04.10. 14:00;04;10;14;0,14155
04.10. 15:00;04;10;15;0,15672
04.10. 16:00;04;10;16;0,16778
04.10. 17:00;04;10;17;0,18731
04.10. 18:00;04;10;18;0,2071
04.10. 19:00;04;10;19;0,21189
04.10. 20:00;04;10;20;0,21339
04.10. 21:00;04;10;21;0,19742
04.10. 22:00;04;10;22;0,151
04.10. 23:00;04;10;23;0,097643
05.10. 00:00;05;10;00;0,065496
05.10. 01:00;05;10;01;0,042553
05.10. 02:00;05;10;02;0,030817
05.10. 03:00;05;10;03;0,028661
05.10. 04:00;05;10;04;0,026429
05.10. 05:00;05;10;05;0,025451
05.10. 06:00;05;10;06;0,052508
05.10. 07:00;05;10;07;0,060381
05.10. 08:00;05;10;08;0,06176
05.10. 09:00;05;10;09;0,10003
05.10. 10:00;05;10;10;0,13842
05.10. 11:00;05;10;11;0,15033
05.10. 12:00;05;10;12;0,1495
05.10. 13:00;05;10;13;0,15471
05.10. 14:00;05;10;14;0,15489
05.10. 15:00;05;10;15;0,15449
05.10. 16:00;05;10;16;0,16587
05.10. 17:00;05;10;17;0,18628
05.10. 18:00;05;10;18;0,19574
05.10. 19:00;05;10;19;0,19341
05.10. 20:00;05;10;20;0,18889
05.10. 21:00;05;10;21;0,16893
05.10. 22:00;05;10;22;0,11492
05.10. 23:00;05;10;23;0,074173
06.10. 00:00;06;10;00;0,058826
06.10. 01:00;06;10;01;0,042101
06.10. 02:00;06;10;02;0,031946
06.10. 03:00;06;10;03;0,02846
06.10. 04:00;06;10;04;0,026505
06.10. 05:00;06;10;05;0,025075
06.10. 06:00;06;10;06;0,048821
06.10. 07:00;06;10;07;0,048847
06.10. 08:00;06;10;08;0,037989
06.10. 09:00;06;10;09;0,074072
06.10. 10:00;06;10;10;0,11843
06.10. 11:00;06;10;11;0,13159
06.10. 12:00;06;10;12;0,13149
06.10. 13:00;06;10;13;0,12244
06.10. 14:00;06;10;14;0,11768
06.10. 15:00;06;10;15;0,1182
06.10. 16:00;06;10;16;0,12172
06.10. 17:00;06;10;17;0,14205
06.10. 18:00;06;10;18;0,15745
06.10. 19:00;06;10;19;0,16512
06.10. 20:00;06;10;20;0,166
06.10. 21:00;06;10;21;0,14902
06.10. 22:00;06;10;22;0,10173
06.10. 23:00;06;10;23;0,065421
07.10. 00:00;07;10;00;0,058852
07.10. 01:00;07;10;01;0,037011
07.10. 02:00;07;10;02;0,029965
07.10. 03:00;07;10;03;0,029263
07.10. 04:00;07;10;04;0,03004
07.10. 05:00;07;10;05;0,028009
07.10. 06:00;07;10;06;0,05682
07.10. 07:00;07;10;07;0,06665
07.10. 08:00;07;10;08;0,072668
07.10. 09:00;07;10;09;0,1086
07.10. 10:00;07;10;10;0,13952
07.10. 11:00;07;10;11;0,15118
07.10. 12:00;07;10;12;0,14566
07.10. 13:00;07;10;13;0,14057
07.10. 14:00;07;10;14;0,14155
07.10. 15:00;07;10;15;0,15672
07.10. 16:00;07;10;16;0,16778
07.10. 17:00;07;10;17;0,18731
07.10. 18:00;07;10;18;0,2071
07.10. 19:00;07;10;19;0,21189
07.10. 20:00;07;10;20;0,21339
07.10. 21:00;07;10;21;0,19742
07.10. 22:00;07;10;22;0,151
07.10. 23:00;07;10;23;0,097643
08.10. 00:00;08;10;00;0,058852
08.10. 01:00;08;10;01;0,037011
08.10. 02:00;08;10;02;0,029965
08.10. 03:00;08;10;03;0,029263
08.10. 04:00;08;10;04;0,03004
08.10. 05:00;08;10;05;0,028009
08.10. 06:00;08;10;06;0,05682
08.10. 07:00;08;10;07;0,06665
08.10. 08:00;08;10;08;0,072668
08.10. 09:00;08;10;09;0,1086
08.10. 10:00;08;10;10;0,13952
08.10. 11:00;08;10;11;0,15118
08.10. 12:00;08;10;12;0,14566
08.10. 13:00;08;10;13;0,14057
08.10. 14:00;08;10;14;0,14155
08.10. 15:00;08;10;15;0,15672
08.10. 16:00;08;10;16;0,16778
08.10. 17:00;08;10;17;0,18731
08.10. 18:00;08;10;18;0,2071
08.10. 19:00;08;10;19;0,21189
08.10. 20:00;08;10;20;0,21339
08.10. 21:00;08;10;21;0,19742
08.10. 22:00;08;10;22;0,151
08.10. 23:00;08;10;23;0,097643
09.10. 00:00;09;10;00;0,058852
09.10. 01:00;09;10;01;0,037011
09.10. 02:00;09;10;02;0,029965
09.10. 03:00;09;10;03;0,029263
09.10. 04:00;09;10;04;0,03004
09.10. 05:00;09;10;05;0,028009
09.10. 06:00;09;10;06;0,05682
09.10. 07:00;09;10;07;0,06665
09.10. 08:00;09;10;08;0,072668
09.10. 09:00;09;10;09;0,1086
09.10. 10:00;09;10;10;0,13952
09.10. 11:00;09;10;11;0,15118
09.10. 12:00;09;10;12;0,14566
09.10. 13:00;09;10;13;0,14057
09.10. 14:00;09;10;14;0,14155
09.10. 15:00;09;10;15;0,15672
09.10. 16:00;09;10;16;0,16778
09.10. 17:00;09;10;17;0,18731
09.10. 18:00;09;10;18;0,2071
09.10. 19:00;09;10;19;0,21189
09.10. 20:00;09;10;20;0,21339
09.10. 21:00;09;10;21;0,19742
09.10. 22:00;09;10;22;0,151
09.10. 23:00;09;10;23;0,097643
10.10. 00:00;10;10;00;0,058852
10.10. 01:00;10;10;01;0,037011
10.10. 02:00;10;10;02;0,029965
10.10. 03:00;10;10;03;0,029263
10.10. 04:00;10;10;04;0,03004
10.10. 05:00;10;10;05;0,028009
10.10. 06:00;10;10;06;0,05682
10.10. 07:00;10;10;07;0,06665
10.10. 08:00;10;10;08;0,072668
10.10. 09:00;10;10;09;0,1086
10.10. 10:00;10;10;10;0,13952
10.10. 11:00;10;10;11;0,15118
10.10. 12:00;10;10;12;0,14566
10.10. 13:00;10;10;13;0,14057
10.10. 14:00;10;10;14;0,14155
10.10. 15:00;10;10;15;0,15672
10.10. 16:00;10;10;16;0,16778
10.10. 17:00;10;10;17;0,18731
10.10. 18:00;10;10;18;0,2071
10.10. 19:00;10;10;19;0,21189
10.10. 20:00;10;10;20;0,21339
10.10. 21:00;10;10;21;0,19742
10.10. 22:00;10;10;22;0,151
10.10. 23:00;10;10;23;0,097643
11.10. 00:00;11;10;00;0,058852
11.10. 01:00;11;10;01;0,037011
11.10. 02:00;11;10;02;0,029965
11.10. 03:00;11;10;03;0,029263
11.10. 04:00;11;10;04;0,03004
11.10. 05:00;11;10;05;0,028009
11.10. 06:00;11;10;06;0,05682
11.10. 07:00;11;10;07;0,06665
11.10. 08:00;11;10;08;0,072668
11.10. 09:00;11;10;09;0,1086
11.10. 10:00;11;10;10;0,13952
11.10. 11:00;11;10;11;0,15118
11.10. 12:00;11;10;12;0,14566
11.10. 13:00;11;10;13;0,14057
11.10. 14:00;11;10;14;0,14155
11.10. 15:00;11;10;15;0,15672
11.10. 16:00;11;10;16;0,16778
11.10. 17:00;11;10;17;0,18731
11.10. 18:00;11;10;18;0,2071
11.10. 19:00;11;10;19;0,21189
11.10. 20:00;11;10;20;0,21339
11.10. 21:00;11;10;21;0,19742
11.10. 22:00;11;10;22;0,151
11.10. 23:00;11;10;23;0,097643
12.10. 00:00;12;10;00;0,065496
12.10. 01:00;12;10;01;0,042553
12.10. 02:00;12;10;02;0,030817
12.10. 03:00;12;10;03;0,028661
12.10. 04:00;12;10;04;0,026429
12.10. 05:00;12;10;05;0,025451
12.10. 06:00;12;10;06;0,052508
12.10. 07:00;12;10;07;0,060381
12.10. 08:00;12;10;08;0,06176
12.10. 09:00;12;10;09;0,10003
12.10. 10:00;12;10;10;0,13842
12.10. 11:00;12;10;11;0,15033
12.10. 12:00;12;10;12;0,1495
12.10. 13:00;12;10;13;0,15471
12.10. 14:00;12;10;14;0,15489
12.10. 15:00;12;10;15;0,15449
12.10. 16:00;12;10;16;0,16587
12.10. 17:00;12;10;17;0,18628
12.10. 18:00;12;10;18;0,19574
12.10. 19:00;12;10;19;0,19341
12.10. 20:00;12;10;20;0,18889
12.10. 21:00;12;10;21;0,16893
12.10. 22:00;12;10;22;0,11492
12.10. 23:00;12;10;23;0,074173
13.10. 00:00;13;10;00;0,058826
13.10. 01:00;13;10;01;0,042101
13.10. 02:00;13;10;02;0,031946
13.10. 03:00;13;10;03;0,02846
13.10. 04:00;13;10;04;0,026505
13.10. 05:00;13;10;05;0,025075
13.10. 06:00;13;10;06;0,048821
13.10. 07:00;13;10;07;0,048847
13.10. 08:00;13;10;08;0,037989
13.10. 09:00;13;10;09;0,074072
13.10. 10:00;13;10;10;0,11843
13.10. 11:00;13;10;11;0,13159
13.10. 12:00;13;10;12;0,13149
13.10. 13:00;13;10;13;0,12244
13.10. 14:00;13;10;14;0,11768
13.10. 15:00;13;10;15;0,1182
13.10. 16:00;13;10;16;0,12172
13.10. 17:00;13;10;17;0,14205
13.10. 18:00;13;10;18;0,15745
13.10. 19:00;13;10;19;0,16512
13.10. 20:00;13;10;20;0,166
13.10. 21:00;13;10;21;0,14902
13.10. 22:00;13;10;22;0,10173
13.10. 23:00;13;10;23;0,065421
14.10. 00:00;14;10;00;0,058852
14.10. 01:00;14;10;01;0,037011
14.10. 02:00;14;10;02;0,029965
14.10. 03:00;14;10;03;0,029263
14.10. 04:00;14;10;04;0,03004
14.10. 05:00;14;10;05;0,028009
14.10. 06:00;14;10;06;0,05682
14.10. 07:00;14;10;07;0,06665
14.10. 08:00;14;10;08;0,072668
14.10. 09:00;14;10;09;0,1086
14.10. 10:00;14;10;10;0,13952
14.10. 11:00;14;10;11;0,15118
14.10. 12:00;14;10;12;0,14566
14.10. 13:00;14;10;13;0,14057
14.10. 14:00;14;10;14;0,14155
14.10. 15:00;14;10;15;0,15672
14.10. 16:00;14;10;16;0,16778
14.10. 17:00;14;10;17;0,18731
14.10. 18:00;14;10;18;0,2071
14.10. 19:00;14;10;19;0,21189
14.10. 20:00;14;10;20;0,21339
14.10. 21:00;14;10;21;0,19742
14.10. 22:00;14;10;22;0,151
14.10. 23:00;14;10;23;0,097643
15.10. 00:00;15;10;00;0,058852
15.10. 01:00;15;10;01;0,037011
15.10. 02:00;15;10;02;0,029965
15.10. 03:00;15;10;03;0,029263
15.10. 04:00;15;10;04;0,03004
15.10. 05:00;15;10;05;0,028009
15.10. 06:00;15;10;06;0,05682
15.10. 07:00;15;10;07;0,06665
15.10. 08:00;15;10;08;0,072668
15.10. 09:00;15;10;09;0,1086
15.10. 10:00;15;10;10;0,13952
15.10. 11:00;15;10;11;0,15118
15.10. 12:00;15;10;12;0,14566
15.10. 13:00;15;10;13;0,14057
15.10. 14:00;15;10;14;0,14155
15.10. 15:00;15;10;15;0,15672
15.10. 16:00;15;10;16;0,16778
15.10. 17:00;15;10;17;0,18731
15.10. 18:00;15;10;18;0,2071
15.10. 19:00;15;10;19;0,21189
15.10. 20:00;15;10;20;0,21339
15.10. 21:00;15;10;21;0,19742
15.10. 22:00;15;10;22;0,151
15.10. 23:00;15;10;23;0,097643
16.10. 00:00;16;10;00;0,058852
16.10. 01:00;16;10;01;0,037011
16.10. 02:00;16;10;02;0,029965
16.10. 03:00;16;10;03;0,029263
16.10. 04:00;16;10;04;0,03004
16.10. 05:00;16;10;05;0,028009
16.10. 06:00;16;10;06;0,05682
16.10. 07:00;16;10;07;0,06665
16.10. 08:00;16;10;08;0,072668
16.10. 09:00;16;10;09;0,1086
16.10. 10:00;16;10;10;0,13952
16.10. 11:00;16;10;11;0,15118
16.10. 12:00;16;10;12;0,14566
16.10. 13:00;16;10;13;0,14057
16.10. 14:00;16;10;14;0,14155
16.10. 15:00;16;10;15;0,15672
16.10. 16:00;16;10;16;0,16778
16.10. 17:00;16;10;17;0,18731
16.10. 18:00;16;10;18;0,2071
16.10. 19:00;16;10;19;0,21189
16.10. 20:00;16;10;20;0,21339
16.10. 21:00;16;10;21;0,19742
16.10. 22:00;16;10;22;0,151
16.10. 23:00;16;10;23;0,097643
17.10. 00:00;17;10;00;0,058852
17.10. 01:00;17;10;01;0,037011
17.10. 02:00;17;10;02;0,029965
17.10. 03:00;17;10;03;0,029263
17.10. 04:00;17;10;04;0,03004
17.10. 05:00;17;10;05;0,028009
17.10. 06:00;17;10;06;0,05682
17.10. 07:00;17;10;07;0,06665
17.10. 08:00;17;10;08;0,072668
17.10. 09:00;17;10;09;0,1086
17.10. 10:00;17;10;10;0,13952
17.10. 11:00;17;10;11;0,15118
17.10. 12:00;17;10;12;0,14566
17.10. 13:00;17;10;13;0,14057
17.10. 14:00;17;10;14;0,14155
17.10. 15:00;17;10;15;0,15672
17.10. 16:00;17;10;16;0,16778
17.10. 17:00;17;10;17;0,18731
17.10. 18:00;17;10;18;0,2071
17.10. 19:00;17;10;19;0,21189
17.10. 20:00;17;10;20;0,21339
17.10. 21:00;17;10;21;0,19742
17.10. 22:00;17;10;22;0,151
17.10. 23:00;17;10;23;0,097643
18.10. 00:00;18;10;00;0,058852
18.10. 01:00;18;10;01;0,037011
18.10. 02:00;18;10;02;0,029965
18.10. 03:00;18;10;03;0,029263
18.10. 04:00;18;10;04;0,03004
18.10. 05:00;18;10;05;0,028009
18.10. 06:00;18;10;06;0,05682
18.10. 07:00;18;10;07;0,06665
18.10. 08:00;18;10;08;0,072668
18.10. 09:00;18;10;09;0,1086
18.10. 10:00;18;10;10;0,13952
18.10. 11:00;18;10;11;0,15118
18.10. 12:00;18;10;12;0,14566
18.10. 13:00;18;10;13;0,14057
18.10. 14:00;18;10;14;0,14155
18.10. 15:00;18;10;15;0,15672
18.10. 16:00;18;10;16;0,16778
18.10. 17:00;18;10;17;0,18731
18.10. 18:00;18;10;18;0,2071
18.10. 19:00;18;10;19;0,21189
18.10. 20:00;18;10;20;0,21339
18.10. 21:00;18;10;21;0,19742
18.10. 22:00;18;10;22;0,151
18.10. 23:00;18;10;23;0,097643
19.10. 00:00;19;10;00;0,065496
19.10. 01:00;19;10;01;0,042553
19.10. 02:00;19;10;02;0,030817
19.10. 03:00;19;10;03;0,028661
19.10. 04:00;19;10;04;0,026429
19.10. 05:00;19;10;05;0,025451
19.10. 06:00;19;10;06;0,052508
19.10. 07:00;19;10;07;0,060381
19.10. 08:00;19;10;08;0,06176
19.10. 09:00;19;10;09;0,10003
19.10. 10:00;19;10;10;0,13842
19.10. 11:00;19;10;11;0,15033
19.10. 12:00;19;10;12;0,1495
19.10. 13:00;19;10;13;0,15471
19.10. 14:00;19;10;14;0,15489
19.10. 15:00;19;10;15;0,15449
19.10. 16:00;19;10;16;0,16587
19.10. 17:00;19;10;17;0,18628
19.10. 18:00;19;10;18;0,19574
19.10. 19:00;19;10;19;0,19341
19.10. 20:00;19;10;20;0,18889
19.10. 21:00;19;10;21;0,16893
19.10. 22:00;19;10;22;0,11492
19.10. 23:00;19;10;23;0,074173
20.10. 00:00;20;10;00;0,058826
20.10. 01:00;20;10;01;0,042101
20.10. 02:00;20;10;02;0,031946
20.10. 03:00;20;10;03;0,02846
20.10. 04:00;20;10;04;0,026505
20.10. 05:00;20;10;05;0,025075
20.10. 06:00;20;10;06;0,048821
20.10. 07:00;20;10;07;0,048847
20.10. 08:00;20;10;08;0,037989
20.10. 09:00;20;10;09;0,074072
20.10. 10:00;20;10;10;0,11843
20.10. 11:00;20;10;11;0,13159
20.10. 12:00;20;10;12;0,13149
20.10. 13:00;20;10;13;0,12244
20.10. 14:00;20;10;14;0,11768
20.10. 15:00;20;10;15;0,1182
20.10. 16:00;20;10;16;0,12172
20.10. 17:00;20;10;17;0,14205
20.10. 18:00;20;10;18;0,15745
20.10. 19:00;20;10;19;0,16512
20.10. 20:00;20;10;20;0,166
20.10. 21:00;20;10;21;0,14902
20.10. 22:00;20;10;22;0,10173
20.10. 23:00;20;10;23;0,065421
21.10. 00:00;21;10;00;0,058852
21.10. 01:00;21;10;01;0,037011
21.10. 02:00;21;10;02;0,029965
21.10. 03:00;21;10;03;0,029263
21.10. 04:00;21;10;04;0,03004
21.10. 05:00;21;10;05;0,028009
21.10. 06:00;21;10;06;0,05682
21.10. 07:00;21;10;07;0,06665
21.10. 08:00;21;10;08;0,072668
21.10. 09:00;21;10;09;0,1086
21.10. 10:00;21;10;10;0,13952
21.10. 11:00;21;10;11;0,15118
21.10. 12:00;21;10;12;0,14566
21.10. 13:00;21;10;13;0,14057
21.10. 14:00;21;10;14;0,14155
21.10. 15:00;21;10;15;0,15672
21.10. 16:00;21;10;16;0,16778
21.10. 17:00;21;10;17;0,18731
21.10. 18:00;21;10;18;0,2071
21.10. 19:00;21;10;19;0,21189
21.10. 20:00;21;10;20;0,21339
21.10. 21:00;21;10;21;0,19742
21.10. 22:00;21;10;22;0,151
21.10. 23:00;21;10;23;0,097643
22.10. 00:00;22;10;00;0,058852
22.10. 01:00;22;10;01;0,037011
22.10. 02:00;22;10;02;0,029965
22.10. 03:00;22;10;03;0,029263
22.10. 04:00;22;10;04;0,03004
22.10. 05:00;22;10;05;0,028009
22.10. 06:00;22;10;06;0,05682
22.10. 07:00;22;10;07;0,06665
22.10. 08:00;22;10;08;0,072668
22.10. 09:00;22;10;09;0,1086
22.10. 10:00;22;10;10;0,13952
22.10. 11:00;22;10;11;0,15118
22.10. 12:00;22;10;12;0,14566
22.10. 13:00;22;10;13;0,14057
22.10. 14:00;22;10;14;0,14155
22.10. 15:00;22;10;15;0,15672
22.10. 16:00;22;10;16;0,16778
22.10. 17:00;22;10;17;0,18731
22.10. 18:00;22;10;18;0,2071
22.10. 19:00;22;10;19;0,21189
22.10. 20:00;22;10;20;0,21339
22.10. 21:00;22;10;21;0,19742
22.10. 22:00;22;10;22;0,151
22.10. 23:00;22;10;23;0,097643
23.10. 00:00;23;10;00;0,058852
23.10. 01:00;23;10;01;0,037011
23.10. 02:00;23;10;02;0,029965
23.10. 03:00;23;10;03;0,029263
23.10. 04:00;23;10;04;0,03004
23.10. 05:00;23;10;05;0,028009
23.10. 06:00;23;10;06;0,05682
23.10. 07:00;23;10;07;0,06665
23.10. 08:00;23;10;08;0,072668
23.10. 09:00;23;10;09;0,1086
23.10. 10:00;23;10;10;0,13952
23.10. 11:00;23;10;11;0,15118
23.10. 12:00;23;10;12;0,14566
23.10. 13:00;23;10;13;0,14057
23.10. 14:00;23;10;14;0,14155
23.10. 15:00;23;10;15;0,15672
23.10. 16:00;23;10;16;0,16778
23.10. 17:00;23;10;17;0,18731
23.10. 18:00;23;10;18;0,2071
23.10. 19:00;23;10;19;0,21189
23.10. 20:00;23;10;20;0,21339
23.10. 21:00;23;10;21;0,19742
23.10. 22:00;23;10;22;0,151
23.10. 23:00;23;10;23;0,097643
24.10. 00:00;24;10;00;0,058852
24.10. 01:00;24;10;01;0,037011
24.10. 02:00;24;10;02;0,029965
24.10. 03:00;24;10;03;0,029263
24.10. 04:00;24;10;04;0,03004
24.10. 05:00;24;10;05;0,028009
24.10. 06:00;24;10;06;0,05682
24.10. 07:00;24;10;07;0,06665
24.10. 08:00;24;10;08;0,072668
24.10. 09:00;24;10;09;0,1086
24.10. 10:00;24;10;10;0,13952
24.10. 11:00;24;10;11;0,15118
24.10. 12:00;24;10;12;0,14566
24.10. 13:00;24;10;13;0,14057
24.10. 14:00;24;10;14;0,14155
24.10. 15:00;24;10;15;0,15672
24.10. 16:00;24;10;16;0,16778
24.10. 17:00;24;10;17;0,18731
24.10. 18:00;24;10;18;0,2071
24.10. 19:00;24;10;19;0,21189
24.10. 20:00;24;10;20;0,21339
24.10. 21:00;24;10;21;0,19742
24.10. 22:00;24;10;22;0,151
24.10. 23:00;24;10;23;0,097643
25.10. 00:00;25;10;00;0,058852
25.10. 01:00;25;10;01;0,037011
25.10. 02:00;25;10;02;0,029965
25.10. 03:00;25;10;03;0,029263
25.10. 04:00;25;10;04;0,03004
25.10. 05:00;25;10;05;0,028009
25.10. 06:00;25;10;06;0,05682
25.10. 07:00;25;10;07;0,06665
25.10. 08:00;25;10;08;0,072668
25.10. 09:00;25;10;09;0,1086
25.10. 10:00;25;10;10;0,13952
25.10. 11:00;25;10;11;0,15118
25.10. 12:00;25;10;12;0,14566
25.10. 13:00;25;10;13;0,14057
